ID,Session,VPCode,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,TFPred1,TFPred2,TFPred3,TFPred4,TFPred5,TFPred6,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,idFinal_Questionnaire,Session,Date,VPCode,UEQS_1,UEQS_2,UEQS_3,UEQS_4,UEQS_5,UEQS_6,UEQS_7,UEQS_8,GQS_3_1,GQS_3_2,GQS_3_3,GQS_3_4,GQS_3_5,GQS_4_1,GQS_4_2,GQS_4_3,GQS_4_4,GQS_4_5,GQS_5_1,GQS_5_2,GQS_5_3,KIT_1,KIT_2,KIT_3,KIT_4,KIT_5,KIT_6,KIT_7,KIT_8,KIT_9,KIT_10,KIT_11,KUSIV3_1,KUSIV3_2,KUSIV3_3,Fun,SD_Gender,SD_Age,Notes,Date,Session,VPCode,Informing,Consent
362,e48e59289ab20bc22d3b93aa0c1c0de9,MATH09,4,5,3,4,4,4,1,2,2,2,4,NULL,NULL,5,4,4,NULL,2,NULL,2,2,NULL,NULL,4,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL,4,4,4,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,1,0,0,0,1,3,3,3,3,3,3,252,e48e59289ab20bc22d3b93aa0c1c0de9,"2021-04-07 14:20:49",MATH09,2,6,2,2,6,6,6,6,5,4,4,4,3,2,3,3,3,3,5,1,3,1,1,2,6,1,1,1,1,1,1,1,NULL,NULL,NULL,NULL,0,27,NULL,"2021-04-07 14:20:49",e48e59289ab20bc22d3b93aa0c1c0de9,MATH09,1,1
363,4eea92cc96aea046f95f366d6f510e0e,PIPE05,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,2,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,4,2,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,2,3,NULL,NULL,NULL,NULL,253,4eea92cc96aea046f95f366d6f510e0e,"2021-04-07 15:34:10",PIPE05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-07 15:34:10",4eea92cc96aea046f95f366d6f510e0e,PIPE05,1,1
364,8294541f6f988f102e4292f96b95839e,MASV11,3,5,4,5,5,5,4,5,3,1,2,NULL,NULL,5,1,4,NULL,NULL,NULL,1,2,NULL,NULL,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,3,1,4,4,NULL,3,NULL,NULL,NULL,4,NULL,NULL,1,0,0,0,1,1,3,3,3,4,3,4,254,8294541f6f988f102e4292f96b95839e,"2021-04-07 16:20:20",MASV11,1,5,1,1,5,6,4,5,1,2,2,2,1,1,1,1,4,1,NULL,NULL,NULL,7,4,7,5,7,1,1,1,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-07 16:20:19",8294541f6f988f102e4292f96b95839e,MASV11,1,1
365,9d0f833c471179238572487b220a8998,CITO03,4,4,3,4,4,NULL,2,3,2,2,3,NULL,NULL,3,4,5,NULL,NULL,NULL,2,3,NULL,NULL,3,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,2,2,4,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,1,1,0,1,0,4,3,3,3,2,3,255,9d0f833c471179238572487b220a8998,"2021-04-07 18:31:00",CITO03,6,7,6,7,6,7,7,6,5,5,5,5,5,4,5,5,4,4,5,1,4,1,4,3,3,3,5,4,4,5,5,5,NULL,NULL,NULL,5,0,54,NULL,"2021-04-07 18:31:00",9d0f833c471179238572487b220a8998,CITO03,1,1
366,f8c4eb418be698ab2a199d08f86dd628,KLHA06,2,3,4,NULL,2,3,4,1,2,3,4,NULL,NULL,5,3,5,NULL,2,NULL,1,1,NULL,NULL,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,3,3,5,4,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,0,1,0,1,3,2,2,3,3,4,256,f8c4eb418be698ab2a199d08f86dd628,"2021-04-07 18:39:07",KLHA06,6,7,5,6,6,6,6,7,5,5,5,5,4,3,3,3,3,3,4,1,1,2,5,2,6,2,2,2,2,1,2,1,NULL,NULL,NULL,4,1,53,NULL,"2021-04-07 18:39:07",f8c4eb418be698ab2a199d08f86dd628,KLHA06,1,1
367,b5047de177e046f510ef55e50f2cf0f1,ABXY12,4,4,5,3,3,3,4,1,2,1,3,NULL,NULL,5,4,4,NULL,NULL,NULL,1,2,NULL,NULL,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,3,1,4,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,1,0,0,1,1,3,3,2,2,2,3,257,b5047de177e046f510ef55e50f2cf0f1,"2021-04-07 18:44:53",ABXY12,6,6,5,2,4,4,5,5,4,2,2,2,4,4,4,4,4,4,5,2,3,2,2,3,4,3,4,4,4,4,4,2,NULL,NULL,NULL,4,1,49,NULL,"2021-04-07 18:44:53",b5047de177e046f510ef55e50f2cf0f1,ABXY12,1,1
368,7f3ded48c66f9a33e9628873b5e20629,PEST08,5,4,5,NULL,4,5,1,1,1,1,3,NULL,NULL,3,4,5,NULL,NULL,NULL,2,2,NULL,NULL,2,1,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,2,3,4,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,0,0,0,1,1,1,2,3,2,4,2,3,258,7f3ded48c66f9a33e9628873b5e20629,"2021-04-07 19:45:40",PEST08,4,7,5,7,6,6,6,6,4,4,4,4,5,3,3,3,3,3,4,4,2,3,6,6,2,1,4,3,3,3,3,5,NULL,NULL,NULL,5,0,26,NULL,"2021-04-07 19:45:40",7f3ded48c66f9a33e9628873b5e20629,PEST08,1,1
369,089e30ebdf7a4373783302aa9f068ffa,BITH05,4,5,4,NULL,5,5,1,1,2,1,3,NULL,NULL,4,3,4,NULL,NULL,NULL,2,3,NULL,NULL,4,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,1,3,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,0,1,0,1,1,1,4,3,3,4,2,3,259,089e30ebdf7a4373783302aa9f068ffa,"2021-04-07 20:21:18",BITH05,6,6,6,5,6,6,6,6,4,5,5,5,5,3,3,3,4,4,1,5,3,2,2,4,4,4,4,4,4,6,5,4,NULL,NULL,NULL,5,1,32,NULL,"2021-04-07 20:21:18",089e30ebdf7a4373783302aa9f068ffa,BITH05,1,1
370,c2be2ab376e25ede50ac1330a6d83711,GIJO09,4,2,4,NULL,2,NULL,1,1,3,3,5,NULL,NULL,4,4,4,NULL,1,NULL,2,2,NULL,NULL,5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,3,3,5,4,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,0,1,1,0,0,2,3,3,4,2,4,260,c2be2ab376e25ede50ac1330a6d83711,"2021-04-08 04:22:40",GIJO09,4,7,1,1,1,1,4,1,1,3,5,3,1,1,1,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-08 04:22:40",c2be2ab376e25ede50ac1330a6d83711,GIJO09,1,1
371,88b941cfde731781af77bb5371816694,MACH10,3,2,2,3,2,NULL,4,1,4,3,3,NULL,NULL,3,4,3,NULL,NULL,NULL,3,1,NULL,NULL,1,1,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,2,2,5,4,NULL,3,NULL,NULL,NULL,4,NULL,NULL,0,0,1,0,1,0,1,2,3,4,2,4,261,88b941cfde731781af77bb5371816694,"2021-04-08 10:00:43",MACH10,4,6,3,6,5,6,5,4,3,5,5,4,4,3,2,4,3,3,5,1,1,3,3,5,5,2,4,3,3,5,4,3,NULL,NULL,NULL,4,0,28,NULL,"2021-04-08 10:00:43",88b941cfde731781af77bb5371816694,MACH10,1,1
372,005634e33323bc8b1203a6ea28a76e9a,CEHA07,2,5,5,NULL,4,5,2,2,1,NULL,3,NULL,NULL,4,3,4,NULL,NULL,NULL,1,3,NULL,NULL,3,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,5,NULL,NULL,4,3,4,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,1,1,NULL,1,3,3,4,3,NULL,262,005634e33323bc8b1203a6ea28a76e9a,"2021-04-08 10:42:26",CEHA07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-08 10:42:26",005634e33323bc8b1203a6ea28a76e9a,CEHA07,1,1
373,256e61b74ac6c35ae6f621e389936c15,HAKL06,2,2,2,NULL,2,NULL,2,1,2,3,4,NULL,NULL,5,4,5,NULL,NULL,NULL,1,2,NULL,NULL,2,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,2,5,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,1,1,1,1,1,1,3,3,2,3,2,4,263,256e61b74ac6c35ae6f621e389936c15,"2021-04-08 11:30:55",HAKL06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-08 11:30:55",256e61b74ac6c35ae6f621e389936c15,HAKL06,1,1
374,cadac65d03d2fac2d2d0ea9a54f73cd9,ULMA12,4,4,4,4,4,4,4,1,1,2,4,NULL,NULL,2,3,4,NULL,NULL,NULL,2,2,NULL,NULL,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,3,4,4,NULL,4,NULL,NULL,NULL,1,NULL,NULL,1,0,0,0,1,1,4,3,2,3,2,4,264,cadac65d03d2fac2d2d0ea9a54f73cd9,"2021-04-10 16:08:12",ULMA12,4,6,4,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-10 16:08:12",cadac65d03d2fac2d2d0ea9a54f73cd9,ULMA12,1,1
375,09aa656edef8e1243cced395fbf4053a,GAKA11,5,4,4,5,4,5,5,1,1,1,4,NULL,NULL,5,2,4,NULL,4,NULL,2,2,NULL,NULL,4,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,2,4,4,5,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,0,0,0,0,0,3,3,3,3,3,3,265,09aa656edef8e1243cced395fbf4053a,"2021-04-11 12:29:02",GAKA11,3,6,3,3,6,6,6,5,2,5,5,4,5,2,4,4,2,4,3,2,4,6,7,6,5,3,2,1,2,5,3,2,NULL,NULL,NULL,5,1,21,NULL,"2021-04-11 12:29:02",09aa656edef8e1243cced395fbf4053a,GAKA11,1,1
376,acb33f617edf6f92ccfa2ffe4487570c,,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,266,acb33f617edf6f92ccfa2ffe4487570c,"2021-04-11 18:18:56",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-11 18:18:56",acb33f617edf6f92ccfa2ffe4487570c,,1,1
377,5e0cd78a8060c95072b9ba104c422a3e,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,5e0cd78a8060c95072b9ba104c422a3e,"2021-04-11 18:28:18",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-11 18:28:18",5e0cd78a8060c95072b9ba104c422a3e,,1,1
378,4c40209e25a0cabac79f5f578e1a0a58,SYHE06,5,4,4,5,4,4,1,1,2,1,3,NULL,NULL,4,5,5,NULL,NULL,NULL,1,3,NULL,NULL,4,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL,2,1,5,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,0,1,1,5,3,3,3,1,3,268,4c40209e25a0cabac79f5f578e1a0a58,"2021-04-12 09:19:53",SYHE06,3,7,2,3,6,7,6,7,5,5,5,2,5,2,4,5,4,4,5,1,4,1,5,3,1,1,4,1,2,5,5,5,NULL,NULL,NULL,5,0,23,NULL,"2021-04-12 09:19:53",4c40209e25a0cabac79f5f578e1a0a58,SYHE06,1,1
379,182315893b393dd63e69b633f3cc1a81,BITH05,3,2,2,NULL,4,NULL,2,3,2,3,2,NULL,NULL,4,2,4,NULL,4,NULL,4,2,NULL,NULL,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,2,2,4,NULL,NULL,2,NULL,NULL,NULL,3,NULL,NULL,1,1,1,1,0,1,4,2,2,3,3,3,269,182315893b393dd63e69b633f3cc1a81,"2021-04-12 10:56:51",BITH05,5,5,7,6,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,4,4,3,6,5,4,4,4,4,NULL,NULL,NULL,NULL,0,33,NULL,"2021-04-12 10:56:51",182315893b393dd63e69b633f3cc1a81,BITH05,1,1
380,1c4c1cdce8665ef81fe1ee970f939bd5,KAWO03,4,4,5,4,4,4,2,1,1,1,4,NULL,NULL,5,4,3,NULL,NULL,NULL,2,2,NULL,NULL,4,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,4,4,3,4,NULL,4,NULL,NULL,NULL,2,NULL,NULL,1,0,0,0,1,0,3,3,3,3,3,3,270,1c4c1cdce8665ef81fe1ee970f939bd5,"2021-04-12 10:59:45",KAWO03,6,6,7,7,7,7,4,7,4,5,4,5,5,5,5,3,4,5,3,4,3,1,1,5,5,3,5,4,4,4,5,2,NULL,NULL,NULL,5,0,23,NULL,"2021-04-12 10:59:44",1c4c1cdce8665ef81fe1ee970f939bd5,KAWO03,1,1
381,fe71113e83f3c8bc206f41176893967d,CARO03,5,4,5,NULL,5,5,1,1,5,2,2,NULL,NULL,3,2,3,NULL,NULL,NULL,2,2,NULL,NULL,5,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,NULL,1,2,3,4,NULL,5,NULL,NULL,NULL,2,NULL,NULL,1,0,0,1,1,1,4,3,3,4,2,4,271,fe71113e83f3c8bc206f41176893967d,"2021-04-12 11:11:44",CARO03,6,7,5,7,5,4,4,6,4,5,3,3,3,4,4,3,4,4,5,1,4,2,2,2,2,1,4,3,5,5,6,3,NULL,NULL,NULL,4,1,27,NULL,"2021-04-12 11:11:44",fe71113e83f3c8bc206f41176893967d,CARO03,1,1
382,560062a12b87eb92aa9562f7ded0bbd2,,3,3,3,NULL,3,NULL,3,3,3,3,3,NULL,NULL,3,3,3,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,3,NULL,NULL,NULL,3,NULL,NULL,1,1,1,1,1,1,3,3,3,3,3,3,272,560062a12b87eb92aa9562f7ded0bbd2,"2021-04-12 11:23:10",,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,NULL,NULL,NULL,NULL,4,0,NULL,"2021-04-12 11:23:10",560062a12b87eb92aa9562f7ded0bbd2,,1,1
383,bb9162c1d99b0af56237ff9a8da9e16a,ALIB07,5,4,3,5,4,5,1,1,1,1,4,NULL,NULL,5,5,5,NULL,NULL,NULL,2,1,NULL,NULL,1,2,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,2,1,5,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,0,1,0,0,1,1,3,2,2,4,2,4,273,bb9162c1d99b0af56237ff9a8da9e16a,"2021-04-12 12:43:23",ALIB07,4,7,3,6,5,5,5,5,2,3,3,2,3,1,2,3,1,3,4,1,2,3,2,1,1,1,1,4,4,4,4,2,NULL,NULL,NULL,4,0,23,NULL,"2021-04-12 12:43:23",bb9162c1d99b0af56237ff9a8da9e16a,ALIB07,1,1
384,ab1c29eb511a1a9b39d8303e07ecbf8c,SANB07,5,4,3,4,5,4,4,1,1,1,4,NULL,NULL,3,4,5,NULL,NULL,NULL,3,2,NULL,NULL,4,2,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,2,3,5,NULL,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,1,0,0,1,1,2,3,2,3,2,4,274,ab1c29eb511a1a9b39d8303e07ecbf8c,"2021-04-12 13:19:28",SANB07,5,6,2,6,2,6,5,2,4,5,5,4,3,2,2,4,3,3,5,1,1,2,2,6,2,1,4,1,1,4,2,6,NULL,NULL,NULL,NULL,1,26,NULL,"2021-04-12 13:19:28",ab1c29eb511a1a9b39d8303e07ecbf8c,SANB07,1,1
385,a9de047d51473cfc3fd31ab113b665e4,BITH02,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,275,a9de047d51473cfc3fd31ab113b665e4,"2021-04-12 14:04:31",BITH02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-12 14:04:31",a9de047d51473cfc3fd31ab113b665e4,BITH02,1,1
386,c3d0992f80db021c5772c1105f407354,BITH02,5,5,5,NULL,5,5,1,1,1,1,4,NULL,NULL,4,3,4,NULL,NULL,NULL,1,1,NULL,NULL,3,2,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,2,3,5,4,NULL,5,NULL,NULL,NULL,1,NULL,NULL,0,0,0,1,1,0,2,3,2,4,2,4,276,c3d0992f80db021c5772c1105f407354,"2021-04-12 14:06:27",BITH02,3,6,3,1,3,3,6,6,4,3,2,1,3,3,3,4,2,3,5,1,3,2,2,6,7,1,3,2,2,5,5,5,NULL,NULL,NULL,4,0,19,NULL,"2021-04-12 14:06:27",c3d0992f80db021c5772c1105f407354,BITH02,1,1
387,d329fc6762f3446ebcdeb2f0f8cdfb78,MATH09,3,4,3,4,4,4,2,1,2,2,2,NULL,NULL,4,3,5,NULL,NULL,NULL,3,2,NULL,NULL,3,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,4,4,3,NULL,NULL,5,NULL,NULL,NULL,2,NULL,NULL,0,1,0,0,1,1,3,3,3,3,3,4,277,d329fc6762f3446ebcdeb2f0f8cdfb78,"2021-04-12 14:49:41",MATH09,6,6,3,5,4,5,5,4,4,4,4,5,5,3,3,3,3,3,3,4,2,2,3,5,6,4,2,3,5,3,2,3,NULL,NULL,NULL,4,1,26,NULL,"2021-04-12 14:49:41",d329fc6762f3446ebcdeb2f0f8cdfb78,MATH09,1,1
388,a9e758d3d69c79609ece02c573f8885f,EVEN11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278,a9e758d3d69c79609ece02c573f8885f,"2021-04-12 15:24:59",EVEN11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-12 15:24:59",a9e758d3d69c79609ece02c573f8885f,EVEN11,1,1
389,dc412ea910ba492eb0cb52f8f644743a,,3,3,3,NULL,3,NULL,3,3,3,3,3,NULL,NULL,3,3,3,NULL,3,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,3,3,3,NULL,NULL,3,NULL,NULL,NULL,3,NULL,NULL,1,1,1,1,0,0,3,3,3,3,3,3,279,dc412ea910ba492eb0cb52f8f644743a,"2021-04-12 16:20:06",,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,NULL,NULL,NULL,NULL,4,0,NULL,"2021-04-12 16:20:06",dc412ea910ba492eb0cb52f8f644743a,,1,1
390,2954c174859ff8f236392c334e82d0b0,EVMI06,4,5,4,3,4,NULL,2,1,2,2,4,NULL,NULL,3,2,5,NULL,1,NULL,2,4,NULL,NULL,2,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,3,4,5,5,NULL,5,NULL,NULL,NULL,2,NULL,NULL,1,0,1,0,0,1,4,3,2,3,2,4,280,2954c174859ff8f236392c334e82d0b0,"2021-04-12 20:06:32",EVMI06,5,7,5,5,7,5,5,5,5,5,5,4,4,4,4,3,4,3,4,2,3,3,5,3,3,3,3,3,5,5,5,3,NULL,NULL,NULL,5,0,24,NULL,"2021-04-12 20:06:32",2954c174859ff8f236392c334e82d0b0,EVMI06,1,1
391,5659e9cb0276ae930406ec36301cd37b,ANWI05,4,4,4,4,5,4,2,1,1,2,4,NULL,NULL,4,3,4,NULL,NULL,NULL,2,2,NULL,NULL,2,2,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,3,2,5,4,NULL,4,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,1,1,2,3,3,3,2,4,281,5659e9cb0276ae930406ec36301cd37b,"2021-04-12 20:45:37",ANWI05,3,6,3,4,2,5,4,4,3,3,3,3,3,2,3,3,2,4,4,2,1,5,5,5,3,3,1,2,4,4,2,2,NULL,NULL,NULL,NULL,0,25,NULL,"2021-04-12 20:45:37",5659e9cb0276ae930406ec36301cd37b,ANWI05,1,1
392,794ed936e8dbcfe0c5aad0ac40927329,EVO01,2,4,5,NULL,4,NULL,3,4,2,4,2,NULL,NULL,4,2,4,NULL,NULL,NULL,2,3,NULL,NULL,4,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,NULL,NULL,5,3,4,4,NULL,5,NULL,NULL,NULL,3,NULL,NULL,1,0,1,1,1,1,4,3,4,4,3,4,282,794ed936e8dbcfe0c5aad0ac40927329,"2021-04-12 22:04:45",EVO01,6,2,5,3,4,5,5,5,4,4,4,4,4,3,3,3,4,3,1,5,2,3,5,2,5,4,2,5,5,5,2,4,NULL,NULL,NULL,4,1,37,NULL,"2021-04-12 22:04:45",794ed936e8dbcfe0c5aad0ac40927329,EVO01,1,1
393,63a592923f4b5a0ded6f18a7f9a1aa1f,ANBE02,4,4,5,NULL,4,5,1,2,1,3,3,NULL,NULL,4,4,4,NULL,3,NULL,2,2,NULL,NULL,4,3,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL,4,3,4,3,NULL,3,NULL,NULL,NULL,3,NULL,NULL,0,0,0,1,0,1,3,2,2,4,2,3,283,63a592923f4b5a0ded6f18a7f9a1aa1f,"2021-04-12 22:23:53",ANBE02,4,6,4,3,6,6,5,6,4,5,5,5,5,2,4,4,3,4,1,5,1,3,2,5,1,1,4,3,1,5,3,2,NULL,NULL,NULL,4,0,18,NULL,"2021-04-12 22:23:53",63a592923f4b5a0ded6f18a7f9a1aa1f,ANBE02,1,1
394,c0811c2aa806fdf342e2925e8af0b01e,,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,284,c0811c2aa806fdf342e2925e8af0b01e,"2021-04-12 22:43:41",,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-04-12 22:43:41",c0811c2aa806fdf342e2925e8af0b01e,,1,1
